TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
2,5616,684,svchost.exe,0xd88e40a0d080,2,-,0,False,2024-10-12 04:36:05.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\svchost.exe,C:\\WINDOWS\\System32\\svchost.exe -k LocalServiceNoNetwork -p -s NcdAutoSetup,C:\\WINDOWS\\System32\\svchost.exe
2,1524,684,svchost.exe,0xd88e3e7e8340,6,-,0,False,2024-10-12 04:35:53.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\svchost.exe,C:\\WINDOWS\\System32\\svchost.exe -k NetworkService -p -s NlaSvc,C:\\WINDOWS\\System32\\svchost.exe
2,3060,684,MpDefenderCore,0xd88e3eda2080,7,-,0,False,2024-10-12 04:35:54.000000 UTC,N/A,\\Device\\HarddiskVolume4\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.24080.9-0\\MpDefenderCoreService.exe,"""C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.24080.9-0\\MpDefenderCoreService.exe""",C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.24080.9-0\\MpDefenderCoreService.exe
2,16372,684,svchost.exe,0xd88e4527d080,3,-,0,False,2024-10-12 05:40:17.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k wsappx -p -s AppXSvc,C:\\WINDOWS\\system32\\svchost.exe
2,1016,684,svchost.exe,0xd88e3e4d12c0,7,-,0,False,2024-10-12 04:35:53.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k DcomLaunch -p -s LSM,C:\\WINDOWS\\system32\\svchost.exe
2,1532,684,svchost.exe,0xd88e3ea1c2c0,2,-,0,False,2024-10-12 04:35:53.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k netsvcs -p -s SENS,C:\\WINDOWS\\system32\\svchost.exe
0,560,544,csrss.exe,0xd88e3dbba080,15,-,1,False,2024-10-12 04:35:53.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\csrss.exe,"%SystemRoot%\\system32\\csrss.exe ObjectDirectory=\\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16",C:\\WINDOWS\\system32\\csrss.exe
0,652,544,winlogon.exe,0xd88e3dbf6080,5,-,1,False,2024-10-12 04:35:53.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\winlogon.exe,winlogon.exe,C:\\WINDOWS\\system32\\winlogon.exe
1,872,652,fontdrvhost.ex,0xd88e3e433200,5,-,1,False,2024-10-12 04:35:53.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\fontdrvhost.exe,"""fontdrvhost.exe""",C:\\WINDOWS\\system32\\fontdrvhost.exe
1,548,652,dwm.exe,0xd88e3e6020c0,14,-,1,False,2024-10-12 04:35:53.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\dwm.exe,"""dwm.exe""",C:\\WINDOWS\\system32\\dwm.exe
1,2488,652,userinit.exe,0xd88e412a70c0,0,-,1,False,2024-10-12 04:37:04.000000 UTC,2024-10-12 04:37:27.000000 UTC,\\Device\\HarddiskVolume4\\Windows\\System32\\userinit.exe,-,-
2,5104,2488,explorer.exe,0xd88e412bd080,87,-,1,False,2024-10-12 04:37:04.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\explorer.exe,C:\\WINDOWS\\Explorer.EXE,C:\\WINDOWS\\Explorer.EXE
3,14716,5104,EXCEL.EXE,0xd88e451aa080,28,-,1,True,2024-10-12 04:43:25.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft Office\\root\\Office16\\EXCEL.EXE,"""C:\\Program Files (x86)\\Microsoft Office\\Root\\Office16\\EXCEL.EXE"" ""C:\\Users\\night01\\Desktop\\Working\\processing.xlsx""",C:\\Program Files (x86)\\Microsoft Office\\Root\\Office16\\EXCEL.EXE
4,2052,14716,splwow64.exe,0xd88e4163c080,5,-,1,False,2024-10-12 04:44:30.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\splwow64.exe,C:\\WINDOWS\\splwow64.exe 8192,C:\\WINDOWS\\splwow64.exe
3,13864,5104,FTK Imager.exe,0xd88e443b9080,24,-,1,False,2024-10-12 05:49:02.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe,"""C:\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe"" ",C:\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe
3,13800,5104,vlc.exe,0xd88e442c6080,14,-,1,True,2024-10-12 05:49:04.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\VideoLAN\\VLC\\vlc.exe,"""C:\\Program Files (x86)\\VideoLAN\\VLC\\vlc.exe"" ",C:\\Program Files (x86)\\VideoLAN\\VLC\\vlc.exe
3,9324,5104,Spotify.exe,0xd88e4254f240,59,-,1,False,2024-10-12 04:37:21.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe,"""C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe"" --autostart --minimized",C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe
4,9952,9324,Spotify.exe,0xd88e42444240,15,-,1,False,2024-10-12 04:37:22.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe,"""C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe"" --type=renderer --enable-dinosaur-easter-egg-alt-images --user-data-dir=""C:\\Users\\night01\\AppData\\Local\\Spotify"" --log-severity=disable --user-agent-product=""Chrome/128.0.6613.120 Spotify/1.2.47.364"" --autoplay-policy=no-user-gesture-required --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1728707747371269 --launch-time-ticks=95099447 --field-trial-handle=4528,i,15654037398785002966,15197301109666445572,262144 --disable-features=BackForwardCache,PartitionAllocDanglingPtr,PartitionAllocUnretainedDanglingPtr --variations-seed-version --enable-logging=handle --log-file=4544 --mojo-platform-channel-handle=4540 /prefetch:1",C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe
4,9348,9324,Spotify.exe,0xd88e42476200,6,-,1,False,2024-10-12 04:37:22.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe,"C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe --type=crashpad-handler /prefetch:4 --max-uploads=5 --max-db-size=20 --max-db-age=5 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\\Users\\night01\\AppData\\Local\\Spotify\\User Data\\Crashpad"" ""--metrics-dir=C:\\Users\\night01\\AppData\\Local\\Spotify\\User Data"" --url=https://crashdump.spotify.com:443/ --annotation=platform=win64 --annotation=product=spotify --annotation=version=1.2.47.364 --initial-client-data=0x3c0,0x3c4,0x3c8,0x3bc,0x3cc,0x7ffc7a070ea8,0x7ffc7a070eb4,0x7ffc7a070ec0",C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe
4,9508,9324,Spotify.exe,0xd88e42516080,18,-,1,False,2024-10-12 04:37:22.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe,"""C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --start-stack-profiler --user-data-dir=""C:\\Users\\night01\\AppData\\Local\\Spotify"" --log-severity=disable --user-agent-product=""Chrome/128.0.6613.120 Spotify/1.2.47.364"" --field-trial-handle=2268,i,15654037398785002966,15197301109666445572,262144 --disable-features=BackForwardCache,PartitionAllocDanglingPtr,PartitionAllocUnretainedDanglingPtr --variations-seed-version --enable-logging=handle --log-file=2400 --mojo-platform-channel-handle=1992 /prefetch:3",C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe
4,9560,9324,Spotify.exe,0xd88e42519080,10,-,1,False,2024-10-12 04:37:22.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe,"""C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --user-data-dir=""C:\\Users\\night01\\AppData\\Local\\Spotify"" --log-severity=disable --user-agent-product=""Chrome/128.0.6613.120 Spotify/1.2.47.364"" --field-trial-handle=2468,i,15654037398785002966,15197301109666445572,262144 --disable-features=BackForwardCache,PartitionAllocDanglingPtr,PartitionAllocUnretainedDanglingPtr --variations-seed-version --enable-logging=handle --log-file=2432 --mojo-platform-channel-handle=2424 /prefetch:8",C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe
4,9500,9324,Spotify.exe,0xd88e4255c080,13,-,1,False,2024-10-12 04:37:22.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe,"""C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe"" --type=gpu-process --start-stack-profiler --user-data-dir=""C:\\Users\\night01\\AppData\\Local\\Spotify"" --log-severity=disable --user-agent-product=""Chrome/128.0.6613.120 Spotify/1.2.47.364"" --gpu-preferences=UAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=2076,i,15654037398785002966,15197301109666445572,262144 --disable-features=BackForwardCache,PartitionAllocDanglingPtr,PartitionAllocUnretainedDanglingPtr --variations-seed-version --enable-logging=handle --log-file=2144 --mojo-platform-channel-handle=2052 /prefetch:2",C:\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe
3,8908,5104,vmtoolsd.exe,0xd88e413e70c0,8,-,1,False,2024-10-12 04:37:17.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\VMware\\VMware Tools\\vmtoolsd.exe,"""C:\\Program Files\\VMware\\VMware Tools\\vmtoolsd.exe"" -n vmusr",C:\\Program Files\\VMware\\VMware Tools\\vmtoolsd.exe
3,8972,5104,msedge.exe,0xd88e3e90b2c0,0,-,1,False,2024-10-12 04:37:18.000000 UTC,2024-10-12 05:45:09.000000 UTC,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,-,-
4,12500,8972,msedge.exe,0xd88e40a07080,65,-,1,False,2024-10-12 05:45:09.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --no-startup-window",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,14176,12500,msedge.exe,0xd88e40bc9080,9,-,1,False,2024-10-12 05:45:09.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --string-annotations=is-enterprise-managed=yes --field-trial-handle=2756,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=2764 /prefetch:8",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,7972,12500,msedge.exe,0xd88e428e8080,9,-,1,False,2024-10-12 05:45:09.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=129.0.6668.101 ""--annotation=exe=C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=129.0.2792.89 --initial-client-data=0x264,0x268,0x26c,0x260,0x1c0,0x7ffc99e18ee0,0x7ffc99e18eec,0x7ffc99e18ef8",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,4516,12500,msedge.exe,0xd88e408640c0,18,-,1,False,2024-10-12 05:48:25.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=28 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4358393397 --field-trial-handle=6200,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=5404 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,13476,12500,msedge.exe,0xd88e42fa4080,16,-,1,False,2024-10-12 05:48:28.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=29 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4361588518 --field-trial-handle=7260,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=7548 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,9000,12500,msedge.exe,0xd88e422e5080,20,-,1,False,2024-10-12 05:48:21.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=27 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4354340924 --field-trial-handle=6824,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=6860 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,2024,12500,msedge.exe,0xd88e442e7080,15,-,1,False,2024-10-12 05:48:29.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=45 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4362244878 --field-trial-handle=7912,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=8048 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,5644,12500,msedge.exe,0xd88e4145d080,20,-,1,False,2024-10-12 05:45:38.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --instant-process --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=17 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4190717212 --field-trial-handle=5224,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=5620 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,15536,12500,msedge.exe,0xd88e415d3340,19,-,1,False,2024-10-12 05:45:09.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations=is-enterprise-managed=yes --field-trial-handle=2232,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=2596 /prefetch:3",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,2640,12500,msedge.exe,0xd88e4073c080,16,-,1,False,2024-10-12 05:48:21.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=39 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4354297008 --field-trial-handle=6764,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=6772 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,3312,12500,msedge.exe,0xd88e441a4340,16,-,1,False,2024-10-12 05:48:32.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=38 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4365581818 --field-trial-handle=8488,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=8828 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,13776,12500,msedge.exe,0xd88e43168080,14,-,1,False,2024-10-12 05:49:02.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=utility --utility-sub-type=edge_search_indexer.mojom.SearchIndexerInterfaceBroker --lang=en-US --service-sandbox-type=search_indexer --message-loop-type-ui --string-annotations=is-enterprise-managed=yes --field-trial-handle=6168,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=6580 /prefetch:8",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,500,12500,msedge.exe,0xd88e4153f080,17,-,1,False,2024-10-12 05:45:09.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=gpu-process --string-annotations=is-enterprise-managed=yes --gpu-preferences=UAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=2480,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=2244 /prefetch:2",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,5304,12500,msedge.exe,0xd88e418c3080,14,-,1,False,2024-10-12 05:48:31.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=49 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4364590916 --field-trial-handle=8452,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=8416 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,5596,12500,msedge.exe,0xd88e427e8340,17,-,1,False,2024-10-12 05:48:32.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=37 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4365229035 --field-trial-handle=8580,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=8600 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
5,13020,12500,msedge.exe,0xd88e40af6080,15,-,1,False,2024-10-12 05:48:19.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe,"""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=26 --time-ticks-at-unix-epoch=-1728707747373680 --launch-time-ticks=4352611996 --field-trial-handle=5988,i,17281824974102663974,3848680958245980099,262144 --variations-seed-version --mojo-platform-channel-handle=6284 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
3,14860,5104,WINWORD.EXE,0xd88e4525a080,25,-,1,True,2024-10-12 04:43:25.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft Office\\root\\Office16\\WINWORD.EXE,"""C:\\Program Files (x86)\\Microsoft Office\\Root\\Office16\\WINWORD.EXE"" /n ""C:\\Users\\night01\\Desktop\\Working\\Email_Draft.docx"" /o """"",C:\\Program Files (x86)\\Microsoft Office\\Root\\Office16\\WINWORD.EXE
4,8580,14860,ai.exe,0xd88e422020c0,9,-,1,False,2024-10-12 04:43:28.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft Office\\root\\vfs\\ProgramFilesCommonX64\\Microsoft Shared\\Office16\\ai.exe,"""C:\\Program Files (x86)\\Microsoft Office\\root\\vfs\\ProgramFilesCommonX64\\Microsoft Shared\\Office16\\ai.exe"" ""60828316-6536-4B45-866F-F77B5478EA8E"" ""C588C229-C20F-4E8B-8605-FBBE7968A07A"" ""14860"" ""C:\\Program Files (x86)\\Microsoft Office\\Root\\Office16\\WINWORD.EXE"" ""WordCombinedFloatieLreOnline.onnx""",C:\\Program Files (x86)\\Microsoft Office\\root\\vfs\\ProgramFilesCommonX64\\Microsoft Shared\\Office16\\ai.exe
3,3452,5104,chrome.exe,0xd88e443c1080,44,-,1,False,2024-10-12 05:48:10.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" ",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,9088,3452,chrome.exe,0xd88e42448080,14,-,1,False,2024-10-12 05:48:29.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=10 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4362018008 --field-trial-handle=6432,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=6416 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,6016,3452,chrome.exe,0xd88e41f5d340,14,-,1,False,2024-10-12 05:48:33.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=19 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4366092091 --field-trial-handle=6764,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=6800 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,12996,3452,chrome.exe,0xd88e3ed9f080,13,-,1,False,2024-10-12 05:48:11.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4343796155 --field-trial-handle=4800,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=4708 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
