TreeDepth,Offset,Name
0,0xd88e423601f0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Network\\Trust Tokens
0,0xd88e42360510,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e42360830,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e42360b50,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\AppData\\CacheStorage\\CacheStorage.edb
0,0xd88e42361190,\\$Directory
0,0xd88e423614b0,\\Program Files\\VMware\\VMware Tools\\vmtoolsd.exe
0,0xd88e42361960,\\Windows\\System32\\en-US\\AppResolver.dll.mui
0,0xd88e42362450,\\Windows\\Fonts\\segoeuib.ttf
0,0xd88e42362770,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e42363580,\\Windows\\System32
0,0xd88e42363710,\\Windows\\Temp\\vmware-vmusr-night01.log
0,0xd88e423638a0,\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\darkModeSync.dll
0,0xd88e42363a30,\\$CachedWriteThrough
0,0xd88e42363bc0,\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\desktopEvents.dll
0,0xd88e42363ee0,\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\dndcp.dll
0,0xd88e42364840,\\Program Files\\VMware\\VMware Tools\\sigc-2.0.dll
0,0xd88e423649d0,\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\unity.dll
0,0xd88e42364b60,\\$Directory
0,0xd88e423651a0,\\Users\\night01\\AppData\\Roaming\\Spotify\\icudtl.dat
0,0xd88e42365970,\\Program Files\\VMware\\VMware Tools\\glibmm-2.4.dll
0,0xd88e42365e20,\\$CachedWriteThrough
0,0xd88e42366140,\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\vmtray.dll
0,0xd88e423662d0,\\Windows\\System32\\mfc140u.dll
0,0xd88e423665f0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Shared Dictionary\\db
0,0xd88e42366910,\\Windows\\System32\\mfc140enu.dll
0,0xd88e42366aa0,\\Windows\\WinSxS\\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.4597_none_91a78020cc854124
0,0xd88e42366c30,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.4355_none_792ecafd2442822f
0,0xd88e42366dc0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Network\\Trust Tokens
0,0xd88e423670e0,\\Program Files\\VMware\\VMware Tools\\VMToolsHook64.dll
0,0xd88e42367400,\\Users\\night01\\AppData\\Roaming\\Microsoft\\Windows\\Recent
0,0xd88e42367590,\\$Directory
0,0xd88e423678b0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Shared Dictionary\\db
0,0xd88e42367a40,\\$Directory
0,0xd88e42367bd0,\\$Directory
0,0xd88e42367d60,\\$Directory
0,0xd88e42367ef0,\\$Directory
0,0xd88e42368080,\\$Directory
0,0xd88e42368210,\\Users\\night01\\AppData\\Roaming\\Spotify
0,0xd88e423683a0,\\$Directory
0,0xd88e423686c0,\\$Directory
0,0xd88e42368850,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e42368b70,\\Users\\night01\\AppData\\Local\\Spotify\\Default\\shared_proto_db\\metadata\\000003.log
0,0xd88e42368e90,\\$Directory
0,0xd88e42369340,\\Users\\night01\\AppData\\Local\\Spotify\\Default\\Favicons
0,0xd88e42369980,\\Users\\night01\\AppData\\Roaming\\Spotify\\libGLESv2.dll
0,0xd88e42369ca0,\\Windows\\System32\\NetworkStatus.dll
0,0xd88e4236a150,\\Users\\night01\\AppData\\Local\\Spotify\\Default\\shared_proto_db\\metadata\\MANIFEST-000001
0,0xd88e4236a2e0,\\Users\\night01\\AppData\\Roaming\\Spotify\\v8_context_snapshot.bin
0,0xd88e4236a600,\\$Directory
0,0xd88e4236aab0,\\$Directory
0,0xd88e4236ac40,\\$CachedWriteThrough
0,0xd88e4236b280,\\Users\\night01\\AppData\\Local\\Spotify\\Default\\Local Storage\\leveldb\\LOG
0,0xd88e4236b410,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e4236b730,\\Users\\night01\\AppData\\Roaming\\Spotify\\icudtl.dat
0,0xd88e4236b8c0,\\$Directory
0,0xd88e4236ba50,\\Windows\\Fonts\\seguisb.ttf
0,0xd88e4236bd70,\\Users\\night01\\AppData\\Local\\Spotify\\GrShaderCache\\index
0,0xd88e4236c220,\\Users\\night01\\AppData\\Local\\Spotify\\Default\\Session Storage\\LOCK
0,0xd88e4236cd10,\\Users\\night01\\AppData\\Local\\Spotify\\GrShaderCache\\data_1
0,0xd88e4236cea0,\\Windows\\assembly\\NativeImages_v4.0.30319_64\\System.Configuration\\180d982e9fcd91995a1787a2ccca0276\\System.Configuration.ni.dll
0,0xd88e4236d990,\\Users\\night01\\AppData\\Local\\Spotify\\GrShaderCache\\data_2
0,0xd88e4236dcb0,\\Users\\night01\\AppData\\Local\\Spotify\\GrShaderCache\\data_0
0,0xd88e4236e2f0,\\Users\\night01\\AppData\\Local\\Spotify\\GrShaderCache\\index
0,0xd88e4236e480,\\Users\\night01\\AppData\\Local\\Spotify\\GrShaderCache\\data_0
0,0xd88e4236e930,\\Users\\night01\\AppData\\Local\\Spotify\\GrShaderCache\\data_1
0,0xd88e4236f5b0,\\$Directory
0,0xd88e42370a00,\\Windows\\System32\\en-US\\dnsapi.dll.mui
0,0xd88e42371810,\\$Directory
0,0xd88e42371e50,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\segmentation_platform\\ukm_db
0,0xd88e423727b0,\\Windows\\System32\\spool\\drivers\\color\\sRGB Color Space Profile.icm
0,0xd88e42372940,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e42372c60,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\index
0,0xd88e42372df0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\index
0,0xd88e423732a0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\data_0
0,0xd88e42373430,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\data_2
0,0xd88e42373750,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\data_2
0,0xd88e423738e0,\\$Directory
0,0xd88e42374240,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\segmentation_platform\\ukm_db-wal
0,0xd88e423743d0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\data_1
0,0xd88e42374560,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\data_3
0,0xd88e423746f0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\data_0
0,0xd88e42374880,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\data_1
0,0xd88e42374a10,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\ShaderCache\\data_3
0,0xd88e42374d30,\\$Directory
0,0xd88e42375500,\\Windows\\System32\\TenantRestrictionsPlugin.dll
0,0xd88e423759b0,\\$Directory
0,0xd88e42375e60,\\$Directory
0,0xd88e42376ae0,\\Windows\\System32\\en-US\\kernel32.dll.mui
0,0xd88e42377120,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\index
0,0xd88e42377440,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\index
0,0xd88e42377a80,\\$CachedWriteThrough
0,0xd88e42378570,\\Windows\\System32\\Windows.Graphics.Printing.dll
0,0xd88e42378a20,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\Database\\000005.ldb
0,0xd88e423791f0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\Database\\000010.log
0,0xd88e4237a320,\\$CachedWriteThrough
0,0xd88e4237ac80,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Visited Links
0,0xd88e4237b5e0,\\$Directory
0,0xd88e4237b900,\\$Directory
0,0xd88e4237ba90,\\$Directory
0,0xd88e4237c580,\\$Directory
0,0xd88e4237cd50,\\$CachedWriteThrough
0,0xd88e4237d520,\\Windows\\System32\\configmanager2.dll
0,0xd88e4237db60,\\$Directory
0,0xd88e4237de80,\\$Directory
0,0xd88e4237eb00,\\$Directory
0,0xd88e4237ee20,\\$Directory
0,0xd88e4237f460,\\$Directory
0,0xd88e4237f910,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Site Characteristics Database\\000005.ldb
0,0xd88e423800e0,\\$Directory
0,0xd88e42380720,\\$Directory
0,0xd88e423813a0,\\$Directory
0,0xd88e42381850,\\$Directory
0,0xd88e423821b0,\\$Directory
0,0xd88e42382340,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Sync Data\\LevelDB\\000005.ldb
0,0xd88e423824d0,\\$Directory
0,0xd88e42382b10,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\shared_proto_db\\000011.ldb
0,0xd88e42382ca0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\shared_proto_db\\000005.ldb
0,0xd88e42602370,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\index
0,0xd88e42602500,\\Windows\\System32\\en-US\\user32.dll.mui
0,0xd88e42602690,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\data_0
0,0xd88e42602cd0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Network\\Reporting and NEL-journal
0,0xd88e42603310,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Web Data
0,0xd88e426034a0,\\$CachedWriteThrough
0,0xd88e42603e00,\\ProgramData\\Windows Defender\\MsMpEng.dll
0,0xd88e426042b0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Session Storage\\LOCK
0,0xd88e426045d0,\\LOCAL\\mojo.12500.14800.17076710166563879867
0,0xd88e42604760,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Session Storage\\LOG
0,0xd88e42604da0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\History
0,0xd88e42605250,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\index
0,0xd88e426053e0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Session Storage\\MANIFEST-000007
0,0xd88e42605570,\\Windows\\System32\\en-US\\propsys.dll.mui
0,0xd88e42605700,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Session Storage\\000036.log
0,0xd88e42605890,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Sync Data\\LevelDB\\000005.ldb
0,0xd88e42605bb0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Session Storage\\000036.log
0,0xd88e42605d40,\\Windows\\System32\\CryptoWinRT.dll
0,0xd88e42606380,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\History
0,0xd88e426066a0,\\LOCAL\\mojo.12500.14800.17076710166563879867
0,0xd88e42606ce0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-SecurityMitigationsBroker%4Operational.evtx
0,0xd88e42607190,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Top Sites
0,0xd88e42607320,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\v8_context_snapshot.bin
0,0xd88e426074b0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Visited Links
0,0xd88e426077d0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\data_1
0,0xd88e42607960,\\$Directory
0,0xd88e42607af0,\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe
0,0xd88e42607c80,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-SenseIR%4Operational.evtx
0,0xd88e426085e0,\\$Directory
0,0xd88e42608770,\\$Directory
0,0xd88e42608a90,\\AsyncConnectHlp
0,0xd88e42608db0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Favicons
0,0xd88e426093f0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\data_2
0,0xd88e42609580,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-UserConsentVerifier%4Audit.evtx
0,0xd88e42609710,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\IndexedDB\\https_ntp.msn.com_0.indexeddb.leveldb\\000005.log
0,0xd88e426098a0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\SharedStorage
0,0xd88e42609a30,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\AppData\\Indexed DB\\edb.log
0,0xd88e42609d50,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\IndexedDB\\https_ntp.msn.com_0.indexeddb.leveldb\\000006.ldb
0,0xd88e4260a200,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\data_3
0,0xd88e4260a390,\\Users\\night01\\AppData\\Roaming\\Spotify\\Spotify.exe
0,0xd88e4260a520,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-Netlogon%4Operational.evtx
0,0xd88e4260a6b0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-EnterpriseData-FileRevocationManager%4Operational.evtx
0,0xd88e4260a840,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Login Data
0,0xd88e4260a9d0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx
0,0xd88e4260ab60,\\Endpoint
0,0xd88e4260ae80,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\EdgeHubAppUsage\\EdgeHubAppUsageSQLite.db
0,0xd88e4260b1a0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\data_0
0,0xd88e4260b4c0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-SENSE%4Operational.evtx
0,0xd88e4260b650,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Network\\Cookies
0,0xd88e4260b7e0,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\AppData\\Indexed DB\\edb.log
0,0xd88e4260c460,\\Windows\\System32\\OnDemandBrokerClient.dll
0,0xd88e4260c5f0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89
0,0xd88e4260c910,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PerceptionRuntime%4Operational.evtx
0,0xd88e4260caa0,\\$Directory
0,0xd88e4260cc30,\\$Directory
0,0xd88e4260cdc0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-SearchUI%4Operational.evtx
0,0xd88e4260d0e0,\\$CachedWriteThrough
0,0xd88e4260d270,\\Endpoint
0,0xd88e4260d400,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\SharedStorage
0,0xd88e4260d720,\\Windows\\System32\\en-US\\kernel32.dll.mui
0,0xd88e4260dbd0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-SPP-UX-GenuineCenter-Logging%4Operational.evtx
0,0xd88e4260def0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-LessPrivilegedAppContainer%4Operational.evtx
0,0xd88e4260e210,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\data_1
0,0xd88e4260e3a0,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\Locales\\en-US.pak
0,0xd88e4260e850,\\$Directory
0,0xd88e4260e9e0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Favicons
0,0xd88e4260eb70,\\Endpoint
0,0xd88e4260ed00,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Network\\Cookies
0,0xd88e4260ee90,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\data_3
0,0xd88e4260f340,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e4260f4d0,\\Windows\\System32\\appinfo.dll
0,0xd88e4260f660,\\$CachedWriteThrough
0,0xd88e4260f980,\\Windows\\System32
0,0xd88e4260fca0,\\Users\\night01\\AppData\\Local\\Spotify\\Default\\shared_proto_db\\metadata\\000003.log
0,0xd88e4260fe30,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\data_2
0,0xd88e42610150,\\Windows\\System32\\svchost.exe
0,0xd88e426102e0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Nurturing\\campaign_history
0,0xd88e42610470,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\WebAssistDatabase
0,0xd88e42610600,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\\AC\\Microsoft\\CryptnetUrlCache\\MetaData
0,0xd88e42610790,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PerceptionSensorDataService%4Operational.evtx
0,0xd88e42610c40,\\CurrentOut
0,0xd88e426110f0,\\Endpoint
0,0xd88e42611280,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\Sync Data\\LevelDB\\000005.ldb
0,0xd88e42611be0,\\Windows\\Fonts\\ARIALNI.TTF
0,0xd88e42611d70,\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView\\WV2Profile_tfw\\Site Characteristics Database\\LOCK
0,0xd88e426123b0,\\Windows\\System32\\appinfoext.dll
0,0xd88e42612d10,\\$Directory
0,0xd88e42612ea0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Site Characteristics Database\\000005.ldb
0,0xd88e42613350,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-Audit-Configuration-Client%4Operational.evtx
0,0xd88e42613800,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Subresource Filter\\Indexed Rules\\36\\10.34.0.55\\Ruleset Data
0,0xd88e42613990,\\Windows\\System32\\en-US\\Geolocation.dll.mui
0,0xd88e42613e40,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Nurturing\\campaign_history
0,0xd88e42614610,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\EdgeEDrop\\EdgeEDropSQLite.db
0,0xd88e426147a0,\\Windows\\System32\\en-US\\mswsock.dll.mui
0,0xd88e42614930,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\Database\\000005.ldb
0,0xd88e42614ac0,\\Windows\\Fonts\\ARIALNBI.TTF
0,0xd88e42614c50,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\LocalState\\AppIconCache\\175\\Microsoft_WindowsCalculator_8wekyb3d8bbwe!App
0,0xd88e42614de0,\\Windows\\Fonts\\segoeuib.ttf
0,0xd88e42615290,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\EdgeCoupons\\coupons_data.db\\MANIFEST-000011
0,0xd88e42615420,\\Windows\\Fonts\\segoeui.ttf
0,0xd88e426155b0,\\Windows\\Fonts\\segoeuii.ttf
0,0xd88e42615740,\\Users\\night01\\AppData\\Roaming\\Spotify\\libcef.dll
0,0xd88e426158d0,\\$Directory
0,0xd88e42615a60,\\Windows\\Fonts\\segoeuisl.ttf
0,0xd88e42615bf0,\\Windows\\Fonts\\segoeuil.ttf
0,0xd88e426160a0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-Adminless%4Operational.evtx
0,0xd88e426163c0,\\$Directory
0,0xd88e426166e0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AAD%4Operational.evtx
0,0xd88e42616870,\\Windows\\Fonts\\seguibl.ttf
0,0xd88e42616a00,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-RetailDemo%4Operational.evtx
0,0xd88e42616b90,\\Windows\\Fonts\\seguili.ttf
0,0xd88e42616eb0,\\$Directory
0,0xd88e426171d0,\\Windows\\Fonts\\segoeuiz.ttf
0,0xd88e42617360,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\heavy_ad_intervention_opt_out.db
0,0xd88e42617810,\\$Directory
0,0xd88e426179a0,\\Windows\\Fonts\\seguibli.ttf
0,0xd88e42617e50,\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\diasymreader.dll
0,0xd88e42618300,\\Windows\\Fonts\\seguisb.ttf
0,0xd88e42618490,\\Users\\night01\\AppData\\Local\\Spotify\\BrowserMetrics\\BrowserMetrics-6709FD02-246C.pma
0,0xd88e42618620,\\Users\\night01\\AppData\\Roaming\\Spotify\\chrome_elf.dll
0,0xd88e426187b0,\\Windows\\System32\\en-US\\combase.dll.mui
0,0xd88e42618df0,\\Windows\\System32\\Windows.UI.Search.dll
0,0xd88e426198e0,\\Windows\\Fonts\\seguisbi.ttf
0,0xd88e42619a70,\\Windows\\Fonts\\seguisli.ttf
0,0xd88e42619d90,\\Users\\night01\\AppData\\Local\\Spotify\\chrome_debug.log
0,0xd88e4261a3d0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e4261ad30,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\shared_proto_db\\metadata\\000012.log
0,0xd88e4261aec0,\\Users\\night01\\AppData\\Local\\Spotify\\lockfile
0,0xd88e4261b1e0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\data_2
0,0xd88e4261b370,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\d3dcompiler_47.dll
0,0xd88e4261b500,\\$Directory
0,0xd88e4261b690,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\vk_swiftshader.dll
0,0xd88e4261b820,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-RetailDemo%4Admin.evtx
0,0xd88e4261bb40,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\data_0
0,0xd88e4261be60,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\data_1
0,0xd88e4261c180,\\Windows\\Fonts\\msjh.ttc
0,0xd88e4261c310,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\libGLESv2.dll
0,0xd88e4261c4a0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\libEGL.dll
0,0xd88e4261c950,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\data_1
0,0xd88e4261cae0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\data_3
0,0xd88e4261ce00,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\data_0
0,0xd88e4261d2b0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\shared_proto_db\\metadata\\000005.ldb
0,0xd88e4261d440,\\Endpoint
0,0xd88e4261d5d0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\vulkan-1.dll
0,0xd88e4261d760,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\data_0
0,0xd88e4261d8f0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Safe Browsing Network\\Safe Browsing Cookies
0,0xd88e4261da80,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Safe Browsing Network\\Safe Browsing Cookies
0,0xd88e4261dc10,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\index
0,0xd88e4261dda0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\data_3
0,0xd88e4261e250,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GrShaderCache\\data_2
0,0xd88e4261e3e0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-RestartManager%4Operational.evtx
0,0xd88e4261e570,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\data_3
0,0xd88e4261e700,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\data_1
0,0xd88e4261e890,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\data_3
0,0xd88e4261ebb0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Local Storage\\leveldb\\000021.ldb
0,0xd88e4261ed40,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\data_2
0,0xd88e4261f380,\\Windows\\Fonts\\msjhbd.ttc
0,0xd88e4261f510,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\data_1
0,0xd88e4261f6a0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\ExtensionActivityEdge
0,0xd88e4261f830,\\Users\\night01\\AppData\\Local\\Spotify\\GrShaderCache\\data_2
0,0xd88e4261f9c0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Local Storage\\leveldb\\000018.ldb
0,0xd88e4261fb50,\\Windows\\Fonts\\msjhl.ttc
0,0xd88e4261fce0,\\$Directory
0,0xd88e42620190,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\data_0
0,0xd88e42620640,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\ffmpeg.dll
0,0xd88e42620960,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\data_2
0,0xd88e42620c80,\\Users\\night01\\AppData\\Local\\Spotify\\Default\\Safe Browsing Network\\Safe Browsing Cookies
0,0xd88e42621130,\\Users\\night01\\AppData\\Local\\Spotify\\GrShaderCache\\data_3
0,0xd88e42621450,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\GraphiteDawnCache\\index
0,0xd88e42621c20,\\$Directory
0,0xd88e426220d0,\\$CachedWriteThrough
0,0xd88e42622260,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\Service Worker\\Database\\000005.ldb
0,0xd88e42622580,\\Windows\\SysWOW64\\dpapi.dll
0,0xd88e42622710,\\$Directory
